difficulty,topics,aj_level,title_ar,title_en,words,unknown,coverage_pct,unknown_per_100,publisher_glossed,tashkeel,video,url
3,science,Intermediate,الْبُرُوتِينُ يُحَافِظُ عَلَى كُتْلَةِ الْعَضَلَاتِ,Proteins maintain muscle mass,96,29,69.1,30.9,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A8%D8%B1%D9%88%D8%AA%D9%8A%D9%86-%D9%8A%D8%AD%D8%A7%D9%81%D8%B8-%D8%B9%D9%84%D9%89-%D9%83%D8%AA%D9%84%D8%A9-%D8%A7%D9%84%D8%B9%D8%B6%D9%84%D8%A7%D8%AA
3,literature|science|politics,Introductory,رَئِيسُ الوُزَرَاءِ الإثْيُوبِيُّ يَفُوزُ بِجَائِزَةِ نُوبل لِلسَّلام,Ethiopia's prime minister Abiy wins Nobel Peace Prize,100,34,65.3,34.7,3,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A-%D9%8A%D9%81%D9%88%D8%B2-%D8%A8%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D9%86%D9%88%D8%A8%D9%84-%D9%84%D9%84%D8%B3%D9%84%D8%A7%D9%85
3,travel,Intermediate,وُصولُ أوَّل باخِرَة عِمْلاقَة بالمَوْسِم السياحي لِقطر,The 1st mega ship of the season arrives in Qatar,104,35,66.0,34.0,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%88%D8%B5%D9%88%D9%84-%D8%A3%D9%88%D9%84-%D8%A8%D8%A7%D8%AE%D8%B1%D8%A9-%D8%B9%D9%85%D9%84%D8%A7%D9%82%D8%A9-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%85-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A-%D9%84%D9%82%D8%B7%D8%B1
3,politics,Intermediate,بَلْجِيكَا تَعْتَزِمُ اسْتِجْوَابَ لِيفْنِي,Belgium is to question Tzipi Livni,70,25,63.2,36.8,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7-%D8%AA%D8%B9%D8%AA%D8%B2%D9%85-%D8%A7%D8%B3%D8%AA%D8%AC%D9%88%D8%A7%D8%A8-%D9%84%D9%8A%D9%81%D9%86%D9%8A
3,general,Intermediate,الْحُجَّاجُ الْمُتَعَجِّلُونَ يُغَادِرُونَ مَكَّةَ,Pilgrims leave Mecca,122,42,65.0,35.0,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%AA%D8%B9%D8%AC%D9%84%D9%88%D9%86-%D9%8A%D8%BA%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D9%85%D9%83%D8%A9
4,economy,Intermediate,وَارِدَاتُ الذَّهَبِ التُّرْكِيَّةُ تَتَضَاعَفُ,Turkish gold imports multiply,96,29,69.8,30.2,2,,,https://learning.aljazeera.net/en/languageofmedia/%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%AA%D8%AA%D8%B6%D8%A7%D8%B9%D9%81
4,literature,Intermediate,"كِتابُ ""نار وغَضَب"" يَتَحَوَّلُ لِمُسَلْسَلٍ تلفزيونيّ","""Fire and Fury"" to Become a TV Series",100,33,67.0,33.0,6,,,https://learning.aljazeera.net/en/languageofmedia/%D9%83%D8%AA%D8%A7%D8%A8-%D9%86%D8%A7%D8%B1-%D9%88%D8%BA%D8%B6%D8%A8-%D9%8A%D8%AA%D8%AD%D9%88%D9%84-%D9%84%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86%D9%8A
4,history|society,Introductory,قُرْطُبَةُ.. حاضِرَةُ الأَنْدَلُسِ الكُبْرَى,Cordoba.. the largest city in Andalusia,182,64,64.0,36.0,8,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D9%82%D8%B1%D8%B7%D8%A8%D8%A9-%D8%AD%D8%A7%D8%B6%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%84%D8%B3-%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89
4,science,Intermediate,الْأَسْرَى يُهَدِّدُونَ بِتَصْعِيدِ الْإِضْرَاب,Prisoners threaten to intensify strike,91,32,64.8,35.2,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%89-%D9%8A%D9%87%D8%AF%D8%AF%D9%88%D9%86-%D8%A8%D8%AA%D8%B5%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%A5%D8%B6%D8%B1%D8%A7%D8%A8-1
4,literature|health|education,Intermediate,قِصَصُ مَا قَبْلَ النَّوْمِ.. مُتْعَةٌ وَفَوائِد,"bedtime stories, pleasant and beneficial",93,29,68.8,31.2,3,,,https://learning.aljazeera.net/en/languageofmedia/%D9%82%D8%B5%D8%B5-%D9%85%D8%A7-%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D9%86%D9%88%D9%85-%D9%85%D8%AA%D8%B9%D8%A9-%D9%88%D9%81%D9%88%D8%A7%D8%A6%D8%AF-1
4,religion|food,Intermediate,الِاثْنَيْن بِدايَةُ شَهْرِ رَمَضانَ في أَغْلَبِ الدُّوَلِ الإِسْلامِيَّة,Monday is the beginning of Ramadan in most Muslim countries,188,64,65.6,34.4,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A7%D8%AB%D9%86%D9%8A%D9%86-%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D8%B4%D9%87%D8%B1-%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D9%81%D9%8A-%D8%A3%D8%BA%D9%84%D8%A8-%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9
4,literature|science|culture,Intermediate,"كتاب: ""أجْدَادُنَا الْعَرَبُ""","Book: ""Our Ancestors the Arabs""",110,34,69.1,30.9,3,,,https://learning.aljazeera.net/en/languageofmedia/%D9%83%D8%AA%D8%A7%D8%A8-%D8%A3%D8%AC%D8%AF%D8%A7%D8%AF%D9%86%D8%A7-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8-1
4,health|food,Intermediate,سِتَّةُ أسْبَابٍ تَدْفَعُ لِتَنَاوُلِ الزَّيْتُونِ,6 good reasons to eat olives regularly,126,38,69.8,30.2,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B3%D8%AA%D8%A9-%D8%A3%D8%B3%D8%A8%D8%A7%D8%A8-%D8%AA%D8%AF%D9%81%D8%B9-%D9%84%D8%AA%D9%86%D8%A7%D9%88%D9%84-%D8%A7%D9%84%D8%B2%D9%8A%D8%AA%D9%88%D9%86
4,science,Intermediate,الأرْنَبُ الذَّكِيُّ,Smart Rabbit,261,91,65.0,35.0,28,,,https://learning.aljazeera.net/en/generallanguage/%D8%A7%D9%84%D8%A3%D8%B1%D9%86%D8%A8-%D8%A7%D9%84%D8%B0%D9%83%D9%8A%D8%A9
4,travel|culture,Intermediate,مُتْحَفُ قَطَرَ وَرْدَةُ صَحْرَاء,Qatar Museum.. the Desert Rose,146,45,69.2,30.8,3,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AA%D8%AD%D9%81-%D9%82%D8%B7%D8%B1-%D9%88%D8%B1%D8%AF%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1
4,religion|health,Intermediate,خَمْسَةُ أَغْذِيَةٍ يَنْبَغِي تَجَنُّبُهَا في رَمَضان,5 foods to avoid during Ramadan,91,34,61.8,38.2,6,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%AE%D9%85%D8%B3%D8%A9-%D8%A3%D8%BA%D8%B0%D9%8A%D8%A9-%D9%8A%D9%86%D8%A8%D8%BA%D9%8A-%D8%AA%D8%AC%D9%86%D8%A8%D9%87%D8%A7-%D9%81%D9%8A-%D8%B1%D9%85%D8%B6%D8%A7%D9%86
4,economy,Intermediate,مُتَلَازِمَةُ دَاون,Down Syndrome,76,28,63.2,36.8,8,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AA%D9%84%D8%A7%D8%B2%D9%85%D8%A9-%D8%AF%D8%A7%D9%88%D9%86
4,health|economy,Intermediate,إِنْتاجُ أَسْنانٍ جَديدَةٍ بِالطّابِعَةِ الْمُجَسِّمَةِ,3D printed dental implants,81,30,62.0,38.0,5,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%A3%D8%B3%D9%86%D8%A7%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D8%A7%D9%84%D8%B7%D8%A7%D8%A8%D8%B9%D8%A9-%D8%A7%D9%84%D9%85%D8%AC%D8%B3%D9%85%D8%A9-1
4,society|health,Intermediate,مَنَافِعُ مَشْيِ الْأَطْفَالِ حُفَاةً,How walking barefoot benefits children,100,31,69.0,31.0,2,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%86%D8%A7%D9%81%D8%B9-%D9%85%D8%B4%D9%8A-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D8%AD%D9%81%D8%A7%D8%A9
4,religion,Intermediate,المُسْلِمُونَ يَحْتَفِلونَ بِعيدِ الْأَضْحَى,Muslims celebrate Eid Al-Adha,73,24,65.2,34.8,1,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%88%D9%86-%D9%8A%D8%AD%D8%AA%D9%81%D9%84%D9%88%D9%86-%D8%A8%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%A3%D8%B6%D8%AD%D9%89-%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D8%B1%D9%83
4,sports,Intermediate,أَرْقَامُ مُبْهِرَةٌ لِلرِّيَالِ وَزِيدَانَ,Impressive figures for Zidane and the Real,96,35,63.2,36.8,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D9%85%D8%A8%D9%87%D8%B1%D8%A9-%D9%84%D9%84%D8%B1%D9%8A%D8%A7%D9%84-%D9%88%D8%B2%D9%8A%D8%AF%D8%A7%D9%86
4,science,Intermediate,فَتًى يَتَفَوَّقُ على آينشتاين,A child scores better than Einstein,95,34,63.8,36.2,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D9%81%D8%AA%D9%89-%D9%8A%D8%AA%D9%81%D9%88%D9%82-%D8%B9%D9%84%D9%89-%D8%A2%D9%8A%D9%86%D8%B4%D8%AA%D8%A7%D9%8A%D9%86
4,economy,Intermediate,تويتر تَبْحَثُ عَنْ مُشْتَرٍ,Twitter in search of a buyer!,78,24,69.2,30.8,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D9%88%D9%8A%D8%AA%D8%B1-%D8%AA%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-%D9%85%D8%B4%D8%AA%D8%B1
4,society|politics,Intermediate,حقوق المرأة في تونس,Women's rights in Tunisia,92,29,68.5,31.5,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AD%D9%82%D9%88%D9%82-%D8%A7%D9%84%D9%85%D8%B1%D8%A3%D8%A9-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3
4,health,Intermediate,اللَّوْزُ قَدْ يَقِي مِنْ أمْراضِ القَلْبِ,Almond could prevent heart disease,81,28,65.0,35.0,1,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%84%D9%88%D8%B2-%D9%82%D8%AF-%D9%8A%D9%82%D9%8A-%D9%85%D9%86-%D8%A3%D9%85%D8%B1%D8%A7%D8%B6-%D8%A7%D9%84%D9%82%D9%84%D8%A8
4,sports,Intermediate,بَرْشَلُونَةُ يُحَقِّقُ مُعْجِزَةً,Barcelona achieves the miracle,93,33,64.1,35.9,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%8A%D8%AD%D9%82%D9%82-%D9%85%D8%B9%D8%AC%D8%B2%D8%A9
4,history|education,Intermediate,تَجْدِيدُ مَدارِسَ تَارِيخِيّةٍ بِجَامِعَةِ القَرَوِيين,Renovation of historical schools at Qoraweyon,185,63,64.8,35.2,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A9-%D8%A8%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%B1%D9%88%D9%8A%D9%8A%D9%86-1
4,culture|society|history,Introductory,اخْتِتامُ فَعاليات قَطَر بِمُنتدَى سان بطرسبورغ الثقافي,End of Qatar's activities at the St. Petersburg,242,88,63.2,36.8,8,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D8%AE%D8%AA%D8%AA%D8%A7%D9%85-%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%82%D8%B7%D8%B1-%D8%A8%D9%85%D9%86%D8%AA%D8%AF%D9%89-%D8%B3%D8%A7%D9%86-%D8%A8%D8%B7%D8%B1%D8%B3%D8%A8%D9%88%D8%B1%D8%BA-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D9%8A
4,culture|religion|history,Introductory,طُوكيُو تحْتَفِلُ بِعِيدِ مِيلادِهَا الـ150,Tokyo celebrates its 150th birthday,187,68,63.6,36.4,5,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B7%D9%88%D9%83%D9%8A%D9%88-%D8%AA%D8%AD%D8%AA%D9%81%D9%84-%D8%A8%D8%B9%D9%8A%D8%AF-%D9%85%D9%8A%D9%84%D8%A7%D8%AF%D9%87%D8%A7-%D8%A7%D9%84%D9%80150
4,literature|culture,Elementary,الفائِزونَ بِجائِزَةِ كَتارَا لِلرِّوايَةِ العَرَبِيَّة,Laureates of the Katara Prize for Arab novel,117,41,64.0,36.0,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%B2%D9%88%D9%86-%D8%A8%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D9%83%D8%AA%D8%A7%D8%B1%D8%A7-%D9%84%D9%84%D8%B1%D9%88%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
4,religion|culture,Intermediate,بَدْءُ الِاحْتِفالِ بِعِيدِ الفِطْرِ فِي العالَمِ الإِسْلامِيّ,The Muslim world starts Eid al-Fitr celebrations,162,57,63.2,36.8,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A8%D8%AF%D8%A1-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D9%84-%D8%A8%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A
4,education|politics,Intermediate,مَجْلِسُ الطُّلَّابِ فِي جَامِعَةِ قَطَرَ,Qatar University student board,58,19,67.2,32.8,0,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%B7%D9%84%D8%A7%D8%A8-%D9%81%D9%8A-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D9%82%D8%B7%D8%B1
4,travel,Intermediate,أَطْوَلُ رِحْلَةِ طَيَرَانٍ تِجَارِيَّةٍ فِي الْعَالَمِ,The world’s longest commercial flight,83,28,64.1,35.9,1,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D8%B7%D9%88%D9%84-%D8%B1%D8%AD%D9%84%D8%A9-%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85
4,economy,Intermediate,الإِماراتُ تَفْرِضُ القِيمَةَ المُضافَةَ على الوَقُود,Emirates: the fuel will be subject to VAT,97,30,68.4,31.6,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D9%81%D8%B1%D8%B6-%D8%A7%D9%84%D9%82%D9%8A%D9%85%D8%A9-%D8%A7%D9%84%D9%85%D8%B6%D8%A7%D9%81%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%88%D9%82%D9%88%D8%AF
4,food|religion,Elementary,طَعَامٌ وَصِيَامٌ.. شُرْبَةُ الْهَرِيسِ,Ramadan dishes: Harees soup,109,40,63.0,37.0,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%B7%D8%B9%D8%A7%D9%85-%D9%88%D8%B5%D9%8A%D8%A7%D9%85-%D8%B4%D9%88%D8%B1%D8%A8%D8%A9-%D8%A7%D9%84%D9%87%D8%B1%D9%8A%D8%B3
4,religion,Intermediate,صَفْحَةٌ مِن المُصْحَفِ الْأَزْرَقِ بِمَزادٍ في لندن,London: a page from the blue Quran on auction,90,30,65.9,34.1,4,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B5%D9%81%D8%AD%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D8%AD%D9%81-%D8%A7%D9%84%D8%A3%D8%B2%D8%B1%D9%82-%D8%A8%D9%85%D8%B2%D8%A7%D8%AF-%D9%81%D9%8A-%D9%84%D9%86%D8%AF%D9%86
4,religion,Intermediate,الْمُسْلِمُونَ يَحْتَفِلُونَ بِعِيدِ الْأضْحَى,Muslims celebrate Eid-El Adha,71,25,64.8,35.2,0,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%88%D9%86-%D9%8A%D8%AD%D8%AA%D9%81%D9%84%D9%88%D9%86-%D8%A8%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%A3%D8%B6%D8%AD%D9%89
4,food|environment|politics,Intermediate,حَمْلَةٌ فِي فَرَنْسَا لِمُحَارَبَةِ هَدْرِ الطَّعَامِ,France fights against food waste,107,39,63.2,36.8,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%AD%D9%85%D9%84%D8%A9-%D9%81%D9%8A-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%84%D9%85%D8%AD%D8%A7%D8%B1%D8%A8%D8%A9-%D9%87%D8%AF%D8%B1-%D8%A7%D9%84%D8%B7%D8%B9%D8%A7%D9%85
4,literature|culture,Elementary,القائِمَةُ المُرَشّحَة لِجائِزَة الرِّوايَةِ العَرَبِية,The selected list for the Arabic novel prize,70,22,68.6,31.4,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D9%85%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%B4%D8%AD%D8%A9-%D9%84%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
4,literature,Intermediate,بَيْنَ جُحَا وَزَوْجَتِهِ,Between Juha and his wife,155,60,61.0,39.0,7,Y,,https://learning.aljazeera.net/en/generallanguage/%D8%A8%D9%8A%D9%86-%D8%AC%D8%AD%D8%A7-%D9%88%D8%B2%D9%88%D8%AC%D8%AA%D9%87
4,science|environment,Intermediate,الكَائنَاتُ الحَيَّةُ الطَّويلَةُ الأعْمار,The longest living organisms (animals),188,69,62.7,37.3,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%83%D8%A7%D8%A6%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B7%D9%88%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D8%B1
4,science,Intermediate,الهِنْدُ تُطْلِقُ 104 أقْمار صِناعِيةٍ دُفْعَةً واحدة,India launches 104 satellites all at once,95,30,67.7,32.3,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%87%D9%86%D8%AF-%D8%AA%D8%B7%D9%84%D9%82-104-%D8%A3%D9%82%D9%85%D8%A7%D8%B1-%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A%D8%A9-%D8%AF%D9%81%D8%B9%D8%A9-%D9%88%D8%A7%D8%AD%D8%AF%D8%A9
4,health|science|food,Intermediate,مَخَاطِرُ نَقْصِ الْحَدِيدِ,Risks of iron deficiency,92,33,62.5,37.5,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AE%D8%A7%D8%B7%D8%B1-%D9%86%D9%82%D8%B5-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AF
4,travel,Intermediate,تُرْكيا تَبْدَأُ تَرْميمَ جَزيرَةِ سَواكِن السّودانِيّة,Turkey begins the restoration Suakin Island,117,42,63.5,36.5,1,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%AA%D8%A8%D8%AF%D8%A3-%D8%AA%D8%B1%D9%85%D9%8A%D9%85-%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%B3%D9%88%D8%A7%D9%83%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A9
4,economy,Intermediate,ارْتِفَاعُ صَادِرَاتِ الْقُطْنِ الْمِصْرِيِّ,Exports of Egyptian cotton increase,83,27,67.5,32.5,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B5%D8%A7%D8%AF%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%B7%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A
4,culture|society,Intermediate,شُبَّانٌ إِيطَالِيُّونَ يَتَضَامَنُونَ مَعَ غَزَّةَ,Italian young people in solidarity with Gaza,90,30,66.7,33.3,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B4%D8%A8%D8%A7%D9%86-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D9%88%D9%86-%D9%8A%D8%AA%D8%B6%D8%A7%D9%85%D9%86%D9%88%D9%86-%D9%85%D8%B9-%D8%BA%D8%B2%D8%A9
4,society|sports,Intermediate,الدَّوْحَةُ تَحْتَضِنُ المُخَيَّمَ الشَّبَابِيَّ لِلْعَمَلِ التَّطَوُّعِيِّ,Doha embraces the youth camp for voluntary work,114,44,60.7,39.3,5,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D8%AA%D8%B6%D9%86-%D8%A7%D9%84%D9%85%D8%AE%D9%8A%D9%85-%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8%D9%8A-%D9%84%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D8%AA%D8%B7%D9%88%D8%B9%D9%8A
4,literature|education,Intermediate,كَتارَا تُصْدِرُ مُذَكِّرَةَ الضّادِ احْتِفاءً بِالْعَرَبِيَّةِ,Katara issues a diary of the Arabic language,166,61,61.1,38.9,6,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%83%D8%AA%D8%A7%D8%B1%D8%A7-%D8%AA%D8%B5%D8%AF%D8%B1-%D9%85%D8%B0%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D8%B6%D8%A7%D8%AF-%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D8%A1-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-1
4,environment|science|technology,Intermediate,تَخْزِينُ الطَّاقَةِ الشَّمْسِيَّةِ فِي سَائِلٍ,Liquid storage of solar energy,80,29,63.7,36.2,5,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D9%85%D8%B3%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B3%D8%A7%D8%A6%D9%84
4,travel|economy,Introductory,مَطَارُ إسْطَنْبُولَ الْجَدِيدُ,Istanbul new airport,294,96,65.7,34.3,0,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%B7%D8%A7%D8%B1-%D8%A5%D8%B3%D8%B7%D9%86%D8%A8%D9%88%D9%84-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-1
4,environment|health,Introductory,نَبْتَةُ الْأَرْجَنْتِينِ السِّحْرِيَّةُ,Argentina's magic plant,167,57,65.9,34.1,5,,Y,https://learning.aljazeera.net/en/languageofmedia/%D9%86%D8%A8%D8%AA%D8%A9-%D8%A7%D9%84%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86-%D8%A7%D9%84%D8%B3%D8%AD%D8%B1%D9%8A%D8%A9-1
4,science,Intermediate,عَدَسَاتٌ لَاصِقَةٌ يُمْكِنُ أَنْ تَرى فِي الظَّلَامِ,Contact lenses that could see in the dark,39,14,64.1,35.9,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B9%D8%AF%D8%B3%D8%A7%D8%AA-%D9%84%D8%A7%D8%B5%D9%82%D8%A9-%D9%8A%D9%85%D9%83%D9%86-%D8%A3%D9%86-%D8%AA%D8%B1%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%B8%D9%84%D8%A7%D9%85
4,economy,Intermediate,ارْتِفَاعُ وَارِدَاتِ الْأُرْدُن مِنَ النَّفْطِ بـ21.1%,Jordan's oil imports rise by 21.1%,86,29,66.3,33.7,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D9%86%D9%81%D8%B7-%D8%A8%D9%8021-1
